id,author,timestamp,text,url,favoriteCount,retweetCount,replyCount,viewCount
1945939810138636532,ZachLowe_NBA,Thu Jul 17 20:12:59 +0000 2025,"Apple for those who prefer:

https://t.co/uro24mbjUL",https://x.com/ZachLowe_NBA/status/1945939810138636532,,1,2,108175
1945939738965483669,ZachLowe_NBA,Thu Jul 17 20:12:42 +0000 2025,"Beal's fit, where Clips stack up in the West, Sixers being Sixers, a new Kuminga team, intel galore from Vegas. New ZL Show!",https://x.com/ZachLowe_NBA/status/1945939738965483669,,1,,62429
1945939476653773070,ZachLowe_NBA,Thu Jul 17 20:11:39 +0000 2025,With @MoDakhil_NBA and METS CORNER w/ @SeanFennessey ---&gt;,https://x.com/ZachLowe_NBA/status/1945939476653773070,,,1,54905
1945939387281523166,ZachLowe_NBA,Thu Jul 17 20:11:18 +0000 2025,"New Zach Lowe Show! Beal, Suns+Clips outlooks, PG13 injury/Embiid ESPN story/Sixers outlook, restricted free agency intel, Spurs + Pels deep drives -- plus METS CORNER!

Spotify: https://t.co/fKdcvb1BVb

YouTube: https://t.co/AuCOZjnNb3",https://x.com/ZachLowe_NBA/status/1945939387281523166,,11,15,1087831
1945209380632178914,ZachLowe_NBA,Tue Jul 15 19:50:31 +0000 2025,"RT @ZachLowe_NBA: Apple for those who prefer:

https://t.co/GcLY3o5xY2",https://x.com/ZachLowe_NBA/status/1945209380632178914,,2,4,144122
1945209370385498263,ZachLowe_NBA,Tue Jul 15 19:50:28 +0000 2025,RT @ZachLowe_NBA: Plus: Our random Deep Dive Team of the Day -- the Detroit Pistons. How was their offseason? What's their outlook next sea…,https://x.com/ZachLowe_NBA/status/1945209370385498263,,7,4,145042
1945208530451017798,ZachLowe_NBA,Tue Jul 15 19:47:08 +0000 2025,"Or Apple if you prefer:

https://t.co/GoC3RYFg3d",https://x.com/ZachLowe_NBA/status/1945208530451017798,,,1,132614
1945208419373167070,ZachLowe_NBA,Tue Jul 15 19:46:42 +0000 2025,"Did you miss when NEW EMMY NOMINEE Zach Cherry was on the ZL show to talk ""Severance"" and hoops? 

Spotify: https://t.co/6O8RtYTJea

YouTube:  https://t.co/aNBVttKhKj",https://x.com/ZachLowe_NBA/status/1945208419373167070,,1,2,272110
1945200590843220199,ZachLowe_NBA,Tue Jul 15 19:15:35 +0000 2025,"RT @Spotify: Halfway through the year, these new pods deserve a spot in your rotation https://t.co/mH3ztsXPDt",https://x.com/ZachLowe_NBA/status/1945200590843220199,,23,21,150479
1944929738449133778,ZachLowe_NBA,Tue Jul 15 01:19:19 +0000 2025,"RT @ZachLowe_NBA: A look at the Josh Giddey, Cam Thomas, Quentin Grimes, and Jonathan Kuminga situations -- plus outlooks for all 4 teams -…",https://x.com/ZachLowe_NBA/status/1944929738449133778,,7,2,167123
1938426320268206315,ChrisBHaynes,Fri Jun 27 02:37:03 +0000 2025,"Undrafted guard Kadary Richmond out of St. John’s has agreed to a deal with the Washington Wizards, his agent Daniel Hazan of @hazansportsmgmt tells me.",https://x.com/ChrisBHaynes/status/1938426320268206315,,82,13,153125
1937587151367209268,ChrisBHaynes,Tue Jun 24 19:02:30 +0000 2025,"Portland Trail Blazers defensive specialist Matisse Thybulle is opting into his $11.5 million player option for the 2025-26 season, league sources tell me. https://t.co/zbjk5O4aDS",https://x.com/ChrisBHaynes/status/1937587151367209268,,192,56,396989
1936782389549637988,ChrisBHaynes,Sun Jun 22 13:44:40 +0000 2025,"RT @thebig3: It’s a battle in Baltimore this Sunday 🔥 @TheJoeJohnson7 and the @DetroitAmps match up vs. @Michael8easley and @Miami_the305,…",https://x.com/ChrisBHaynes/status/1936782389549637988,,33,11,90930
1936101865823125687,ChrisBHaynes,Fri Jun 20 16:40:30 +0000 2025,"RT @thebig3: The wait is over. Chris Haynes and Michael Beasley finally drop the mics and sit down with Ice Cube, Vernon Maxwell, and Lance…",https://x.com/ChrisBHaynes/status/1936101865823125687,,90,4,97123
1935497171278905841,ChrisBHaynes,Thu Jun 19 00:37:40 +0000 2025,"RT @thebig3: Your favorite hoops podcast’s favorite hoops podcast. 3s &amp; 1s — @ChrisBHaynes brings the intel, @Michael8easley brings the cha…",https://x.com/ChrisBHaynes/status/1935497171278905841,,21,2,66827
1935022997045395812,ChrisBHaynes,Tue Jun 17 17:13:28 +0000 2025,"BIG3 Sources: After extensive review, Dwight Howard and Lance Stephenson will avoid suspensions for their on-court altercation that spilled into stands on Saturday. Both issued warnings and given leniency due to being rookies getting accustomed to physicality of league. https://t.co/EwBja2M7HI",https://x.com/ChrisBHaynes/status/1935022997045395812,,137,79,182528
1933975878632980716,ChrisBHaynes,Sat Jun 14 19:52:35 +0000 2025,"RT @CBSSports: Jamal Crawford is considering joining the Big 3 next summer?? 

@ChrisBHaynes lets @icecube know about @JCrossover's interes…",https://x.com/ChrisBHaynes/status/1933975878632980716,,106,15,261454
1933902850926506239,ChrisBHaynes,Sat Jun 14 15:02:24 +0000 2025,"RT @thebig3: The explosive MVP debate with Lance Stephenson, @icecube, @michael8easley, and @ChrisBHaynes. Coming soon. https://t.co/TKPb5X…",https://x.com/ChrisBHaynes/status/1933902850926506239,,24,4,147139
1932791721571828168,ChrisBHaynes,Wed Jun 11 13:27:10 +0000 2025,RT @TheSteinLine: The Knicks have now formally requested permission to speak to Mavericks coach Jason Kidd and the request was denied by Da…,https://x.com/ChrisBHaynes/status/1932791721571828168,,86,34,319052
1928982918770135113,ChrisBHaynes,Sun Jun 01 01:12:21 +0000 2025,Sources: Quinton Crawford — head coach who guided Stockton Kings to the G League championship — has agreed to join Portland Trail Blazers as an assistant under Chauncey Billups. https://t.co/y6dvUVkENo,https://x.com/ChrisBHaynes/status/1928982918770135113,,121,22,168262
1928482036362170465,ChrisBHaynes,Fri May 30 16:02:01 +0000 2025,"Sacramento Kings head coach Doug Christie is adding Chris Darnell — head coach of G League’s Canton Charge — to his coaching staff, league sources tell me. https://t.co/GXfag9GfUi",https://x.com/ChrisBHaynes/status/1928482036362170465,,76,16,98411
1928470645303546299,ChrisBHaynes,Fri May 30 15:16:45 +0000 2025,"Sources: Denver Nuggets are not renewing contracts of assistant coaches Ryan Saunders, Popeye Jones, Charles Klask, and Stephen Graham. They played integral role in securing 2023 NBA championship. Contracts expire at end of month. https://t.co/cXIJtyFDDQ",https://x.com/ChrisBHaynes/status/1928470645303546299,,210,75,478560
1924539758942027992,ChrisBHaynes,Mon May 19 18:56:49 +0000 2025,".@TheBig3 News: Michael Beasley — of the expansion Miami 305 team — is upset the franchise drafted Lance Stephenson with the No. 1 overall pick and is contemplating requesting a trade, sources tell me. https://t.co/SSyGJ1vrtN",https://x.com/ChrisBHaynes/status/1924539758942027992,,739,498,3061277
1924151886258786719,ChrisBHaynes,Sun May 18 17:15:33 +0000 2025,"Sources: On Haynes Briefs, reporting on the Phoenix Suns narrowing the coaching search to the Elite 8 of candidates. Identifying the candidates and what the franchise is looking for. #haynesbriefs 

https://t.co/qAoZ2HFRqA",https://x.com/ChrisBHaynes/status/1924151886258786719,,48,53,531350
1924102827800248722,ChrisBHaynes,Sun May 18 14:00:36 +0000 2025,"RT @ChrisBHaynes: BREAKING: Bucks make contact with Giannis Antetokounmpo and now very crucial meeting is scheduled for next week, sources…",https://x.com/ChrisBHaynes/status/1924102827800248722,,566,200,971988
